icd9cm,icd10cm,icd9_description,icd10_description,Pop number,acs,acs_ip_12,herniated_disc,mononeuritis,malignancy,sinusitis,CHF,AF_flutter,syncope_heat,syncope_carotid_sinus,traumatic_brain_injury,prostate_ca,low_back_pain,pop_41,pop_43,breast_cancer,allergy,acute_sinusitis,chronic_sinusitis,pop49,trauma,intraspinal_abcess,pop51,cervical_cancer,prostate_cancer
83211,S53016A,Open anterior dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83202,S53026A,Closed posterior dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83212,S53026A,Open posterior dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8322,S53033A,Nursemaid's elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83209,S53096A,"Closed dislocation of elbow, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83219,S53096A,"Open dislocation of elbow, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83200,S53106A,"Closed dislocation of elbow, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83210,S53106A,"Open dislocation of elbow, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83201,S53116A,Closed anterior dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83211,S53116A,Open anterior dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83203,S53136A,Closed medial dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83213,S53136A,Open medial dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83204,S53146A,Closed lateral dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83214,S53146A,Open lateral dislocation of elbow,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83209,S53196A,"Closed dislocation of elbow, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83219,S53196A,"Open dislocation of elbow, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9057,S53499S,Late effect of sprain and strain without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9074,S5490XS,Late effect of injury to peripheral nerve of shoulder girdle and upper limb,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9079,S5490XS,Late effect of injury to other and unspecified nerve,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9083,S55909S,"Late effect of injury to blood vessel of head, neck, and extremities",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9057,S56919S,Late effect of sprain and strain without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9064,S5700XS,Late effect of crushing,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9064,S5780XS,Late effect of crushing,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9059,S58922S,Late effect of traumatic amputation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81307,S59109A,Other and unspecified closed fractures of proximal end of radius (alone),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9593,S59809A,"Elbow, forearm, and wrist injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9593,S59819A,"Elbow, forearm, and wrist injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9593,S59909A,"Elbow, forearm, and wrist injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9089,S59909S,Late effect of unspecified injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9593,S59919A,"Elbow, forearm, and wrist injury",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9063,S60219S,Late effect of contusion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9063,S60229S,Late effect of contusion,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9062,S60919S,Late effect of superficial injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9062,S60929S,Late effect of superficial injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83410,S61009A,"Open dislocation of finger, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83412,S61009A,"Open dislocation interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83410,S61209A,"Open dislocation of finger, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83412,S61209A,"Open dislocation interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83411,S61409A,Open dislocation of metacarpophalangeal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9061,S61409S,Late effect of open wound of extremities without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83310,S61509A,"Open dislocation of wrist, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83311,S61509A,"Open dislocation of radioulnar (joint), distal",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83312,S61509A,Open dislocation of radiocarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83313,S61509A,Open dislocation of midcarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83314,S61509A,Open dislocation of carpometacarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83315,S61509A,"Open dislocation of metacarpal (bone), proximal end",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83319,S61509A,"Open dislocation of wrist, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9061,S61509S,Late effect of open wound of extremities without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81401,S62009A,Closed fracture of navicular [scaphoid] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81411,S62009B,Open fracture of navicular [scaphoid] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81400,S62109A,"Closed fracture of carpal bone, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81410,S62109B,"Open fracture of carpal bone, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81403,S62113A,Closed fracture of triquetral [cuneiform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81413,S62113B,Open fracture of triquetral [cuneiform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81403,S62116A,Closed fracture of triquetral [cuneiform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81413,S62116B,Open fracture of triquetral [cuneiform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81402,S62123A,Closed fracture of lunate [semilunar] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81412,S62123B,Open fracture of lunate [semilunar] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81402,S62126A,Closed fracture of lunate [semilunar] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81412,S62126B,Open fracture of lunate [semilunar] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81407,S62133A,Closed fracture of capitate bone [os magnum] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81417,S62133B,Open fracture of capitate bone [os magnum] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81407,S62136A,Closed fracture of capitate bone [os magnum] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81417,S62136B,Open fracture of capitate bone [os magnum] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81408,S62143A,Closed fracture of hamate [unciform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81418,S62143B,Open fracture of hamate [unciform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81408,S62146A,Closed fracture of hamate [unciform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81418,S62146B,Open fracture of hamate [unciform] bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81409,S62153A,Closed fracture of other bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81419,S62153B,Open fracture of other bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81409,S62156A,Closed fracture of other bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81419,S62156B,Open fracture of other bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81404,S62163A,Closed fracture of pisiform bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81414,S62163B,Open fracture of pisiform bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81404,S62166A,Closed fracture of pisiform bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81414,S62166B,Open fracture of pisiform bone of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81405,S62173A,Closed fracture of trapezium bone [larger multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81415,S62173B,Open fracture of trapezium bone [larger multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81405,S62176A,Closed fracture of trapezium bone [larger multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81415,S62176B,Open fracture of trapezium bone [larger multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81406,S62183A,Closed fracture of trapezoid bone [smaller multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81416,S62183B,Open fracture of trapezoid bone [smaller multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81406,S62186A,Closed fracture of trapezoid bone [smaller multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81416,S62186B,Open fracture of trapezoid bone [smaller multangular] of wrist,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81501,S62233A,Closed fracture of base of thumb [first] metacarpal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81511,S62233B,Open fracture of base of thumb [first] metacarpal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81501,S62236A,Closed fracture of base of thumb [first] metacarpal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81511,S62236B,Open fracture of base of thumb [first] metacarpal,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81500,S62309A,"Closed fracture of metacarpal bone(s), site unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81510,S62309B,"Open fracture of metacarpal bone(s), site unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81502,S62319A,Closed fracture of base of other metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81512,S62319B,Open fracture of base of other metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81503,S62329A,Closed fracture of shaft of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81513,S62329B,Open fracture of shaft of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81504,S62339A,Closed fracture of neck of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81514,S62339B,Open fracture of neck of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81502,S62349A,Closed fracture of base of other metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81512,S62349B,Open fracture of base of other metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81503,S62359A,Closed fracture of shaft of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81513,S62359B,Open fracture of shaft of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81504,S62369A,Closed fracture of neck of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81514,S62369B,Open fracture of neck of metacarpal bone(s),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81509,S62399A,Closed fracture of multiple sites of metacarpus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81519,S62399B,Open fracture of multiple sites of metacarpus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81600,S62509A,"Closed fracture of phalanx or phalanges of hand, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81610,S62509B,"Open fracture of phalanx or phalanges of hand, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81601,S62513A,Closed fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81611,S62513B,Open fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81601,S62516A,Closed fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81611,S62516B,Open fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81602,S62523A,Closed fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81612,S62523B,Open fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81602,S62526A,Closed fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81612,S62526B,Open fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81600,S62609A,"Closed fracture of phalanx or phalanges of hand, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81610,S62609B,"Open fracture of phalanx or phalanges of hand, unspecified",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81611,S62619B,Open fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81601,S62629A,Closed fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81611,S62629B,Open fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81602,S62639A,Closed fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81612,S62639B,Open fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81601,S62649A,Closed fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81611,S62649B,Open fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81601,S62659A,Closed fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81611,S62659B,Open fracture of middle or proximal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81602,S62669A,Closed fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81612,S62669B,Open fracture of distal phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81603,S6290XA,Closed fracture of multiple sites of phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8170,S6290XA,Multiple closed fractures of hand bones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8180,S6290XA,Ill-defined closed fractures of upper limb,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81613,S6290XB,Open fracture of multiple sites of phalanx or phalanges of hand,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8171,S6290XB,Multiple open fractures of hand bones,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8181,S6290XB,Ill-defined open fractures of upper limb,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9052,S6290XS,Late effect of fracture of upper extremities,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83300,S63006A,"Closed dislocation of wrist, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83310,S63006A,"Open dislocation of wrist, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9056,S63006S,Late effect of dislocation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83301,S63016A,"Closed dislocation of radioulnar (joint), distal",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83311,S63016A,"Open dislocation of radioulnar (joint), distal",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83302,S63026A,Closed dislocation of radiocarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83312,S63026A,Open dislocation of radiocarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83303,S63036A,Closed dislocation of midcarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83313,S63036A,Open dislocation of midcarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83314,S63046A,Open dislocation of carpometacarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83304,S63056A,Closed dislocation of carpometacarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83314,S63056A,Open dislocation of carpometacarpal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83305,S63066A,"Closed dislocation of metacarpal (bone), proximal end",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83315,S63066A,"Open dislocation of metacarpal (bone), proximal end",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83309,S63076A,"Closed dislocation of wrist, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83319,S63076A,"Open dislocation of wrist, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83309,S63096A,"Closed dislocation of wrist, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83319,S63096A,"Open dislocation of wrist, other",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83400,S63106A,"Closed dislocation of finger, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83410,S63106A,"Open dislocation of finger, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83401,S63116A,Closed dislocation of metacarpophalangeal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83411,S63116A,Open dislocation of metacarpophalangeal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83402,S63126A,"Closed dislocation of interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83412,S63126A,"Open dislocation interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83400,S63259A,"Closed dislocation of finger, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83410,S63259A,"Open dislocation of finger, unspecified part",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83401,S63269A,Closed dislocation of metacarpophalangeal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83411,S63269A,Open dislocation of metacarpophalangeal (joint),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83402,S63279A,"Closed dislocation of interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83412,S63279A,"Open dislocation interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83402,S63289A,"Closed dislocation of interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83402,S63299A,"Closed dislocation of interphalangeal (joint), hand",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9057,S6390XS,Late effect of sprain and strain without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9074,S6490XS,Late effect of injury to peripheral nerve of shoulder girdle and upper limb,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9079,S6490XS,Late effect of injury to other and unspecified nerve,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9083,S65909S,"Late effect of injury to blood vessel of head, neck, and extremities",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9057,S66919S,Late effect of sprain and strain without mention of tendon injury,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9064,S6790XS,Late effect of crushing,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9059,S68419S,Late effect of traumatic amputation,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
